,sentiment,text
259,1,Going to #FantasticFour tomorrow. Half expecting the box office girl to give me a sad look and say I can see Ant-Man a second time instead.
260,1,Going to go see ant-man tomorrow hope it's good
261,1,"""Going to see Ant-Man today for the Sunday Matinee, just need to put the roast beef in the crockpot and I'm good to go! :D"""
262,1,"""Going to the movies tomorrow to watch Southpaw, Paper Towns, Train Wreck and then Ant-Man again."""
263,1,"""Gonna go to the city this weekend (saturday most likely), shop a bit and watch Ant-Man, cause hell, I wanna see it!"""
264,1,Gonna wait until tomorrow to see Ant-Man and take my ma with me.
265,1,Got to love these three dedicated days of laziness. Back to gyming it up tomorrow. Before Ant-Man.
266,1,Great to see Sun Girl in Last Days of Ant-Man. Be great if she survived Secret Wars! Do the right thing @Marvel =)  _URL 
267,1,"""HEROES! Well, almost. These four lucky residents scored gigs in 'Ant-Man.' Check out the story tomorrow!  _URL """
268,1,"""Had a slightly intoxicated conversation about Daredevil, Ant-Man, Civil War, &amp; the MCU. If that's not a successful Wednesday, then what is?"""
269,1,Had the chance to finally see both the Fantastic Four and Ant-Man. If I may indulge in a pun.. Big things do come from small packages.
270,1,"""He's a handsome devil, isn't he? Catch him in Ant-Man, screening for the last time tomorrow!  _URL   _URL """
271,1,Hey students! Do you like movies? Then join us tomorrow at Cinemark 6 at 12:30 pm for Ant-Man! The movie starts at 12:50 pm. See you then!
272,1,Hi @GraceRandolph how the editing of your new @marvel video coming along? Up tomorrow ? Waiting to watch it. Ant-man opens here tomorrow
273,1,"""I *COULD* see Ant-Man today, OR, I could see the live action Attack on Titan movie in theatres tomorrow.."""
274,1,I debate seeing Ant-Man tonight for the 3rd time..Do I?
275,1,"""I don't know what I'm more excited about - starting a new Hub8 project, seeing Ant-Man or Charlie coming home from Greece tomorrow.."""
276,1,I finished first at TimePlay when I saw Ant-Man tonight. I think I may have peaked. #AntMan #DreamBig
277,1,"""I got 3 options on Friday Suck it up and watch Fantastic Four Watch Ant-Man, again Or watch Mission Impossible:Rogue Mation"""
278,1,"""I had a really great time watching Ant-man, reminded me of the 1st time watching Iron man , where the character tries to learn who he is"""
279,1,"""I had this written at like half 6 today and almost forgot to post it!  _URL  Featuring Wilco, Ant-Man, WHAS and more."""
280,1,I have my Agent Carter t shirt and my Jan earrings. The concession stand guy said stay till the end. As prepared for Ant-man as I can be?
281,1,"""I may be late to this party, but Ant-Man is a great movie! Ranks among my top picks in the Marvel cinematic universe, I didn't expect that"""
282,1,I need to get up early tomorrow and finally see Ant-Man. My local cinema only has one showing and it is just after 12pm.
283,1,I plan to see the Fantastic 4 movie Tuesday. I went to see Age of Ultron and Ant-Man the Thursday night before.
284,1,"""I saw Ant-Man on Friday night, but peeked in the showing of SOC to see the response. Packed showing with racial mix.  _URL """
285,1,I should go watch Ant-Man tomorrow because I really want to watch it and have yet to see it.
286,1,I think the best Stan Lee cameo may be in Ant-Man. It had me laughing hard.
287,1,I want to trade an Ant-Man fig for this Yellowjacket. All from @CollectorCorps June box. Tweet if interested  _URL 
288,1,"""I would say, Ant-Man is probably my favorite movie of the year so far with MI: Rogue Nation at a very close 2nd"""
289,1,I'll end the streak of bad movies tomorrow when I go to Ant-Man again
290,1,"""I'm going to see Ant-Man. Wednesday, 19 August 2015 at 14:00 in Newport - Spytty Park  _URL  #Cineworld"""
291,1,I've decided to record the new Comically on the history of Ant-Man a day early..I may even have it ready for release tomorrow.
292,1,"""If I can finish this final tonight, I'll be able to finally see Ant-Man tomorrow after work."""
293,1,If I feel up to going to mum's eye check up may try and see Ant-man
294,1,If you liked Ant-Man you may enjoy Law and the Multiverse's discussion of the whole robbery/burglary distinction.  _URL 
295,1,"""If you're having doubts about Ant-Man, just go and see it, you won't be disappointed. He may not be a major character, but the movie is good"""
296,1,Ima just go catch a matinee of Ant-Man by myself tomorrow lol
297,1,In other news I saw Ant-Man! It may have a few flaws but I absolutely loved it! So funny and the character is brilliant
298,1,"""In other news, can't wait to see Ant-Man tomorrow night, hopefully it's what I expect"""
299,1,Isn't that what a Bruce Jenner nephews call him? Ant-Man wins box office for 2nd weekend with $24.8M @USATODAY  _URL 
300,1,It seems the rest of my life may just be convincing people to watch Ant-Man with me.
301,1,"""It's another Sunday with perfect cinema weather, so head down for INSIDE OUT and ANT-MAN #worthing Book at  _URL """
302,1,"""It's official: FINALLY get to go see Ant-Man tomorrow!! First real day off in 2 months!! So stoked- NO SPOILERS, MARVEL NATION!!"""
303,1,It's the first of August and started off good with Ant-Man.
304,1,Just found myself googling 'ant man quantum realm reflection'. I may be thinking about Ant-Man too much. It is ace though.
305,1,Just saw Ant-Man in the theatre for the 3rd time. It's still super great.
306,1,"""Looks like ANT-MAN is gonna hit #1 for the 2nd straight weekend. Not to mention, also pass the $100 million mark. Not too shabby.."""
307,1,M:I 5 was.. ok. Nowhere near as awesome the 4th was. Glad I didn't spend $11 at the theater for it. I would rather watch Ant-Man again.
308,1,Many blessings lately: &amp;nbsp;&amp;nbsp;Got out to the theater last Saturday to see Ant-Man . Not only  _URL 
309,1,"""Marvel kicks off the presentation! Alan Horn starts by praising Ant-Man's #1 opening, which he says is Marvel's 12th consecutive #1 opener."""
310,1,May go see Ant-Man tonight. Anyone interested?
311,1,Maybe on Monday I'm going to see Ant-Man with the squad
312,1,Michael Douglas may not be coming back for another Marvel film..he did so good in Ant-Man though
313,1,Might just have to go see Ant-man tomorrow
314,1,"""My cousin snapchatted me """"Ant-man tomorrow. You good?"""" And these are the reasons we get along so well."""
315,1,My dad and sister will try out Daredevil series tomorrow. They really liked Ant-Man when I recommended it to them.. HEHE!
316,1,My plan for tomorrow's surprise day off is to finally see Ant-Man.
317,1,"""No work for the rest of the week means Ant-Man tomorrow morning, followed by a trip to the comic shop, and much lazing about."""
318,1,"""Nothing like finishing the last day back to work with Friday's, and Ant-man."""
319,1,Now going to watch Ant-man for a 2nd time and drving everybody..
320,1,"""Now that there's several 2D showings of ANT-MAN a day, maybe I'll actually see it.. like tomorrow."""
321,1,"""Ohh, do I see MI:5 or Ant-Man on Friday at the cinema.. Hmm."""
322,1,"""Okay, I forgive the makers of Ant-Man for omitting Jan Pym. It's a funny, exciting, heist film with a lot of honor to dads. Go see it."""
323,1,Or tomorrow I don't care but I want to watch Ant-Man
324,1,"""Paid my bills, bought some groceries, did a bit of price-shopping on some clothes, and bought my ticket for Ant-Man later tonight. #Saturday"""
325,1,"""Paul Rudd stars as ANT-MAN, showing tonight, tomorrow and Sunday. Rated PG-13. Showtimes are at 7:15 each night..  _URL """
326,1,Planning to watch Ant-Man tomorrow and see all the fuss about .. I hope I won't get disappointed ..
327,1,Probably why Marvel is waiting to show the Civil War trailer until late Sep/early Oct to give ppl enough time to get caught up w/ Ant-Man
328,1,Question.. is Ant-Man any good? tempted to go watch it tomorrow
329,1,"""Recording a new Fanboy Versus tomorrow with @BeatlesDiva @chrismcfeely @manofthetown and @BKilby Talking Fantastic Four, Ant-Man and more!"""
330,1,"""Saturday movie reviews: """"Ant-man"""" is fun &amp; light  _URL  while """"Woman in Gold"""" is tugs at the heart  _URL """
331,1,"""Saw Ant-Man last Sunday, and finally had time to draw it today.  _URL   _URL """
332,1,Saw Ant-Man on Tuesday. Great film. Much more character driven than the big epic MCU films.
333,1,Saw Ant-Man tonight with friends. My 3rd time. Fun.
334,1,"""Seeing Ant-Man on monday, finally. 9pm showing, so i'll be useless the next day. And I don't care."""
335,1,"""Seeing Ant-Man tomorrow, flat, it just isn't worth $40 *more* to see it in 3D. We'll just have to use our imaginations."""
336,1,"""Seeing Ant-man for the 2nd time (@ AMC North Point Mall 12 - @amctheatres for Ant-Man in Alpharetta, GA)  _URL """
337,1,Shoutout to @bthousto for going with me to see Ant-Man (highly recommend) and scoring us free ice cream yesterday. Best 2nd to last day here
338,1,"""So.. finally saw @AnnaAkana in Ant-Man, I thin i may have zoned out starin at her tho cuz i remember nothing the guy said except """"yes"""""
339,1,Somehow I was able to enjoy the 2nd half of Ant-Man in spite of my gleeful anticipation about all the Ant-Lamb jokes I couldn't wait to make
340,1,"""Somehow got wrangled into seeing Ant-Man again tomorrow with another group of friends. Ehh, I don't mind much tbh"""
341,1,Star&gt;Box Office:Ant-Man Stomps on the Competition for 2nd Weekend at 1:Marvel Studios' Ant-Man was 1 at t..  _URL  #actors
342,1,"""Still really want to see Ant-Man, hopefully tonight or tomorrow."""
343,1,Summer is BUSY! Saw Ant-Man with super heroes LilF and @TheAndyRok. Tomorrow Minecraft with @Parker_GamesMC and @JoinSuperLeague
344,1,"""Sunday recovery continues with this, then Ant-Man  _URL """
345,1,"""Sure, ANT-MAN is a cool film, but make sure you know all your movie options. .. (Vine by SATURDAY NIGHT VINE)  _URL """
346,1,"""Swapped out broken Franken-part in my car, saw Ant-Man with family, took a nap, wrote for a bit, ate Ice Cream. Saturday: victorious."""
347,1,Tfw ur on ur way to see Ant-Man for the 3rd time
348,1,"""The Top 5 Marvel Cinematic Universe Films of Phase 1 and Phase 2: With the release of Ant-Man, Phase 2 of Mar..  _URL """
349,1,The best CGI in Ant-Man isn't the ant scenes. It's that 1st scene with Michael Douglas' face. #smhowzow
350,1,There are people who only watched Ant-Man for the Upstate NY cameo and the 2nd credit scene. Civil War is going to be pretty big.
351,1,Thought about seeing the new Fantastic Four movie today. Passed and saw Ant-Man for a 2nd time instead. LOL #AntMan #FantasticFour
352,1,"""Tickets to see Ant-Man with @HannaK108 and @TheLostLaurens this Friday! Looking forward to it, heard such mixed reactions to the film"""
353,1,Tomorrow I wanna have dinner out and watch Ant-man. Who wants to come with me?
354,1,"""Tomorrow is the last day to see Ant-Man so Mission: Impossible Rogue Nation can begin Friday, July 31st. To see..  _URL """
355,1,Took the day off work and treated babe to some Big Biscuit and saw Ant-Man. Some Monday's aren't too bad.
356,1,"""Trying to get tickets to the """"Ant-Man"""" preview showings on Wednesday. The theaters are fucking packed, bro. I'm kind of happy..Paul Rudd!"""
357,1,Unexpected development-- saw Ant-Man on Saturday night in London. It was surprisingly charming. I actually quite enjoyed it.
358,1,Was gonna see Inside Out again tomorrow but I found it a bit disappointing so we'll probably watch Ant-Man again
359,1,"""Watched Ant-Man for the 2nd time today, and thought of 2 more reasons to see it again: to catch the Easter eggs and catalog its Britishisms."""
360,1,"""Watched Ant-Man for the 3rd time for free, technically because it's with family. :))"""
361,1,We hope you are enjoying Pixels. Ant-Man will start this Friday. Armed with a super-suit with the astonishing..  _URL 
362,1,"""We saw Ant-man last Saturday - it was very good. Proves that no matter your size, you are still a super hero!  _URL """
363,1,We will be highlight our guests every Monday for #CMX2015 and we are kicking it off with Sara Moni! With Ant-Man..  _URL 
364,1,"""Wednesday is Movie Day! We recently saw Ant-Man, Southpaw and Amy (the Amy Winehouse documentary). What have..  _URL """
365,1,What are the chances of Ant-Man still being in theatres on August 20th when I get to Halifax?
366,1,Who wants to go see Ant-Man tomorrow? I believe it's a film about a man who's imbued with all the powers of a guy named Anthony.
367,1,Who wants to see Ant-man with me tomorrow ://
368,1,"""Why it's great to go see Ant-Man in IMAX (or any movie, really), at the Tuesday late night showing.  _URL """
369,1,Will someone go see Ant-man with me tomorrow? I'm dying to see it
370,1,can it just be 5:30 tomorrow evening alREADY because Ant-Man will be over by then and the post credits will BEGIN  _URL 
371,1,"""going to see Ant-Man today then will get pasta, I'm doing all my birthday stuff today because I have band camp tomorrow and that's all day"""
372,1,"""it's crazy how I swore up &amp; down that """"Ant-Man"""" would stink but I'm excited to see it a 2nd time."""
373,1,just booked my tickets for Ant-Man for this friday. can't wait!
374,1,might as well go see Ant-Man for the 4th time again since its release..
375,1,"""seeing """"Straight Outta Compton"""" &amp; """"Ant-Man"""" tomorrow is the move.. gotta decide on a 3rd movie as well."""
376,1,should I force my dad to go to the cinema with me and watch Ant-Man (that would be my 2nd time watching it) (i missed the post-credit scene)
377,1,thinking about the number of people who may have discovered The Cure through Ant-Man makes me SO HAPPY
378,1,why pack for moving to college tomorrow when you can watch three different trailers for Ant-man instead
379,2,@Amirosie I finally saw Ant-Man on Tuesday it was so good &amp; entertaining also I enjoyed the Spider-Man reference
380,2,@EvangelineLilly So I'm a bit late but I watched Ant-man. It was amazing and great job! Can't wait for the 2nd one!
381,2,"""Ant-Man was brilliant. Inside Out was spectacular. What a great year for movies so far. Loved today, just sat in the cinema!"""
